"","x"
"820",-3307.70639959788
"821",-3307.44859641303
"822",-3310.72024154561
"823",-3308.3133327915
"824",-3307.90093583546
"825",-3307.9482537105
"826",-3309.27098855042
"827",-3309.78249061284
"828",-3310.7435323961
"829",-3308.69787897203
"830",-3308.12915413506
"831",-3311.709065632
"832",-3311.47434547356
"833",-3313.35767965097
"834",-3310.7504315948
"835",-3314.54763858469
"836",-3311.31534677062
"837",-3314.04560622903
"838",-3310.45257148331
"839",-3312.07940111748
"840",-3312.5692769024
"841",-3313.51296543532
"842",-3314.32830250912
"843",-3314.79245210092
"844",-3315.59780998294
"845",-3311.39761365636
"846",-3314.33384556359
"847",-3316.59309812771
"848",-3314.52538004618
"849",-3314.3486311832
"850",-3314.80475139703
"851",-3316.10881980975
"852",-3316.81985091331
"853",-3317.0970482078
"854",-3317.27708255912
"855",-3316.80976542366
"856",-3317.5234409264
"857",-3317.41063678799
"858",-3317.47070984016
"859",-3318.30524843303
"860",-3316.4262973009
"861",-3320.69303751472
"862",-3319.80816256089
"863",-3319.90055489316
"864",-3319.47123195935
"865",-3321.80473684736
"866",-3320.37877282046
"867",-3320.02282431802
"868",-3318.58552653456
"869",-3320.63897836168
"870",-3320.00447329441
"871",-3322.38659897073
"872",-3322.99906837706
"873",-3320.99788260392
"874",-3323.19862832831
"875",-3322.69377955146
"876",-3320.18558971592
"877",-3322.59758247793
"878",-3323.08400645517
"879",-3321.40362687513
"880",-3322.38083183963
"881",-3323.84085073761
"882",-3324.5707836227
"883",-3325.64582514572
"884",-3322.18061310926
"885",-3324.15336720423
"886",-3324.74909963401
"887",-3326.18531973845
"888",-3325.17869777078
"889",-3326.06477061648
"890",-3325.39422612083
"891",-3329.77467307283
"892",-3326.7282722185
"893",-3327.52466033876
"894",-3327.14573341853
"895",-3329.20602808967
"896",-3329.43658662786
"897",-3327.16788819505
"898",-3325.63404516208
"899",-3325.42432668354
"900",-3328.24300893936
"901",-3333.00946853797
"902",-3330.19333972799
"903",-3329.64278534758
"904",-3331.5545946268
"905",-3329.70692734549
"906",-3329.7211065289
"907",-3329.07252281843
"908",-3331.1206951747
"909",-3330.57171733884
"910",-3331.09186900454
"911",-3332.54616756775
"912",-3332.13424556501
"913",-3334.26600297217
"914",-3333.90908536275
"915",-3334.02000695957
"916",-3332.53940147805
"917",-3331.20069391875
"918",-3331.73006089405
"919",-3334.06990609962
"920",-3332.61545790767
"921",-3334.41461376305
"922",-3336.74376576068
"923",-3335.99202664881
"924",-3333.97250921728
"925",-3333.2433960952
"926",-3336.30069186355
"927",-3336.08052432671
"928",-3335.69110310975
"929",-3337.32483803621
"930",-3336.41628835388
"931",-3337.75345769705
"932",-3337.47112246551
"933",-3338.51864717718
"934",-3338.15317279168
"935",-3337.64451758013
"936",-3336.4973874402
"937",-3338.92528013811
"938",-3336.34136720663
"939",-3338.79810733006
"940",-3338.73671569389
"941",-3342.12555442325
"942",-3341.29257387911
"943",-3339.38911109037
"944",-3342.91921413751
"945",-3340.52265918246
"946",-3340.64633360589
"947",-3340.07873426484
"948",-3339.83899627531
"949",-3342.82446971008
"950",-3338.90885151801
"951",-3343.72565247187
"952",-3343.44255390966
"953",-3343.65174153339
"954",-3345.44307684991
"955",-3341.88172414517
"956",-3341.42117320711
"957",-3342.93232894184
"958",-3343.25429582888
"959",-3342.03598238979
"960",-3343.39236204831
"961",-3346.51924642066
"962",-3346.85029998337
"963",-3345.6013829547
"964",-3344.66042003886
"965",-3346.86380459504
"966",-3347.25779180563
"967",-3344.8252534491
"968",-3344.39242893458
"969",-3347.08375509878
"970",-3346.14990900771
"971",-3345.28212375857
"972",-3346.59866995583
"973",-3348.02560068219
"974",-3345.64278879259
"975",-3348.49993440636
"976",-3348.26121442807
"977",-3347.15730555473
"978",-3347.4122049376
"979",-3348.65120940938
"980",-3348.04403501578
"981",-3350.91997445509
"982",-3352.02932279386
"983",-3349.93886361374
"984",-3350.28738600446
"985",-3349.56932141956
"986",-3350.51921394219
"987",-3347.66712001254
"988",-3349.80872830954
"989",-3353.6828615216
"990",-3352.95118596653
"991",-3352.80772698815
"992",-3352.70648419927
"993",-3353.8352323777
"994",-3351.05820912139
"995",-3352.47044204518
"996",-3351.02712958176
"997",-3353.59736870219
"998",-3352.39905203987
"999",-3351.89438950367
"1000",-3352.19719150383
"1001",-3357.30210863606
"1002",-3356.68346823861
"1003",-3357.02333265275
"1004",-3356.86889373535
"1005",-3355.17475425096
"1006",-3354.08589478321
"1007",-3355.91070562602
"1008",-3354.94093815122
"1009",-3354.68846205946
"1010",-3357.34749754376
"1011",-3359.11740574403
"1012",-3357.4254316046
"1013",-3356.88188801715
"1014",-3358.32858295893
"1015",-3357.46992290828
"1016",-3359.06285795938
"1017",-3357.36624821443
"1018",-3357.94506304672
"1019",-3356.20182344943
"1020",-3355.90455088319
"1021",-3358.4878278222
"1022",-3359.91829008515
"1023",-3361.11642311583
"1024",-3359.22970455162
"1025",-3360.04330643043
"1026",-3357.31796543132
"1027",-3359.1323998946
"1028",-3359.44662865472
"1029",-3359.86368869154
"1030",-3358.19327579082
"1031",-3360.53975307978
"1032",-3359.47648131629
"1033",-3360.62412044512
"1034",-3362.73468556603
"1035",-3361.98027242709
"1036",-3363.01071153585
"1037",-3363.62137196845
"1038",-3364.17508615184
"1039",-3363.03239383301
"1040",-3361.84940892704
"1041",-3366.0560029412
"1042",-3366.8633950546
"1043",-3365.06456268041
"1044",-3366.02873869506
"1045",-3364.59250829287
"1046",-3364.58954300379
"1047",-3364.60434908591
"1048",-3363.54366022359
"1049",-3364.58617906838
"1050",-3365.58530771881
"1051",-3365.77895221664
"1052",-3368.27905986154
"1053",-3366.90543546057
"1054",-3367.91474389973
"1055",-3367.68375527757
"1056",-3367.17533644023
"1057",-3366.54870240152
"1058",-3368.03492226002
"1059",-3367.90897081532
"1060",-3368.47007556279
"1061",-3372.00501122184
"1062",-3371.59367880232
"1063",-3372.15195605564
"1064",-3367.77870079294
"1065",-3370.93654243649
"1066",-3369.898882117
"1067",-3367.76338329167
"1068",-3369.692051603
"1069",-3370.69940590476
"1070",-3370.50454122446
"1071",-3371.75778753675
"1072",-3373.07958436762
"1073",-3371.77191709287
"1074",-3371.9968657897
"1075",-3370.89210676222
"1076",-3374.85958935262
"1077",-3370.12169924341
"1078",-3371.73236043592
"1079",-3372.27085297512
"1080",-3370.70119891992
"1081",-3373.4031785707
"1082",-3373.43867174973
"1083",-3372.05734894162
"1084",-3373.41781629928
"1085",-3373.77501437737
"1086",-3373.84983253513
"1087",-3372.59791654202
"1088",-3374.13325088984
"1089",-3376.03233581862
"1090",-3372.17177945415
"1091",-3377.34840063601
"1092",-3376.06524654253
"1093",-3372.23257768913
"1094",-3375.44905272368
"1095",-3377.33549928713
"1096",-3373.82800493469
"1097",-3377.04839615413
"1098",-3375.30928025357
"1099",-3376.98948732527
"1100",-3375.74877678581
"1101",-3379.32392741088
"1102",-3378.3509252794
"1103",-3378.76446201711
"1104",-3379.58516139919
"1105",-3379.26342257231
"1106",-3378.00982833826
"1107",-3378.65894441596
"1108",-3378.86922479675
"1109",-3377.46171298154
"1110",-3379.81085402896
"1111",-3380.03778709001
"1112",-3379.59690817489
"1113",-3381.32403184007
"1114",-3380.20743030929
"1115",-3381.38811366706
"1116",-3381.14874716504
"1117",-3379.37639378217
"1118",-3382.48826382092
"1119",-3379.76698325748
"1120",-3379.13254016339
"1121",-3382.18909900759
"1122",-3380.8278964207
"1123",-3384.11074396877
"1124",-3382.48159810241
"1125",-3381.93205625906
"1126",-3384.61320091631
"1127",-3383.4306884587
"1128",-3384.310187548
"1129",-3382.45656570666
"1130",-3383.45802141897
"1131",-3385.33923288185
"1132",-3384.26577290091
"1133",-3386.16606873951
"1134",-3385.25952941639
"1135",-3385.44597986221
"1136",-3384.29739964255
"1137",-3382.89228056347
"1138",-3386.49954772339
"1139",-3387.2469943043
"1140",-3386.06773283413
"1141",-3386.13104079509
"1142",-3388.87992708301
"1143",-3385.48219973441
"1144",-3386.52070432647
"1145",-3386.78775289799
"1146",-3389.71996941678
"1147",-3388.90497173794
"1148",-3390.55001898098
"1149",-3386.81565074408
"1150",-3389.66609084256
"1151",-3389.03922960977
"1152",-3388.42681452573
